city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,city_ascii_lower
Perdões,Perdoes,-21.0908,-45.0908,Brazil,BR,BRA,Minas Gerais,,20087.0,1076957512,perdoes
Uruçuí,Urucui,-7.2333,-44.55,Brazil,BR,BRA,Piauí,,20149.0,1076915022,urucui
Paraibano,Paraibano,-6.4328,-43.9839,Brazil,BR,BRA,Maranhão,,20103.0,1076424207,paraibano
Araruna,Araruna,-6.5578,-35.7419,Brazil,BR,BRA,Paraíba,,20051.0,1076203959,araruna
Mairi,Mairi,-11.7108,-40.1489,Brazil,BR,BRA,Bahia,,20097.0,1076746756,mairi
Aquidabã,Aquidaba,-10.2833,-37.0333,Brazil,BR,BRA,Sergipe,,20056.0,1076336875,aquidaba
Anagé,Anage,-14.6119,-41.1358,Brazil,BR,BRA,Bahia,,20096.0,1076575935,anage
Itarantim,Itarantim,-15.66,-40.0658,Brazil,BR,BRA,Bahia,,20091.0,1076145914,itarantim
Guapiaçu,Guapiacu,-20.795,-49.22,Brazil,BR,BRA,São Paulo,,20037.0,1076397497,guapiacu
Carmo do Cajuru,Carmo Do Cajuru,-20.1839,-44.7708,Brazil,BR,BRA,Minas Gerais,,20012.0,1076104600,carmo do cajuru
Caridade,Caridade,-4.2319,-39.1928,Brazil,BR,BRA,Ceará,,20020.0,1076485540,caridade
Carira,Carira,-10.3581,-37.7008,Brazil,BR,BRA,Sergipe,,20007.0,1076945908,carira
Canto do Buriti,Canto Do Buriti,-8.11,-42.9439,Brazil,BR,BRA,Piauí,,20020.0,1076214871,canto do buriti
Andirá,Andira,-23.0508,-50.2289,Brazil,BR,BRA,Paraná,,19926.0,1076197418,andira
Uruburetama,Uruburetama,-3.625,-39.5078,Brazil,BR,BRA,Ceará,,19765.0,1076255613,uruburetama
Quatro Barras,Quatro Barras,-25.3658,-49.0769,Brazil,BR,BRA,Paraná,,19851.0,1076060644,quatro barras
Pradópolis,Pradopolis,-21.3594,-48.0656,Brazil,BR,BRA,São Paulo,,19814.0,1076557864,pradopolis
Major Isidoro,Major Isidoro,-9.5319,-36.985,Brazil,BR,BRA,Alagoas,,19864.0,1076827691,major isidoro
Castilho,Castilho,-20.8722,-51.4875,Brazil,BR,BRA,São Paulo,,19873.0,1076553673,castilho
Santo Amaro da Imperatriz,Santo Amaro Da Imperatriz,-27.6878,-48.7789,Brazil,BR,BRA,Santa Catarina,,19823.0,1076813549,santo amaro da imperatriz
Cantagalo,Cantagalo,-21.9808,-42.3678,Brazil,BR,BRA,Rio de Janeiro,,19830.0,1076919346,cantagalo
Piratini,Piratini,-31.4478,-53.1039,Brazil,BR,BRA,Rio Grande do Sul,,19841.0,1076525146,piratini
Barroso,Barroso,-21.1869,-43.9758,Brazil,BR,BRA,Minas Gerais,,19599.0,1076577038,barroso
Alhandra,Alhandra,-7.3504,-34.9284,Brazil,BR,BRA,Paraíba,,19727.0,1076719161,alhandra
Coaraci,Coaraci,-14.6408,-39.5508,Brazil,BR,BRA,Bahia,,19770.0,1076386969,coaraci
Paulistana,Paulistana,-8.1439,-41.15,Brazil,BR,BRA,Piauí,,19785.0,1076742398,paulistana
Mandaguaçu,Mandaguacu,-23.3469,-52.095,Brazil,BR,BRA,Paraná,,19781.0,1076000965,mandaguacu
Alpinópolis,Alpinopolis,-20.8639,-46.3878,Brazil,BR,BRA,Minas Gerais,,19741.0,1076981643,alpinopolis
Simonésia,Simonesia,-20.1239,-42.0008,Brazil,BR,BRA,Minas Gerais,,19736.0,1076773579,simonesia
Itatinga,Itatinga,-23.1017,-48.6158,Brazil,BR,BRA,São Paulo,,19738.0,1076066003,itatinga
Regente Feijó,Regente Feijo,-22.2208,-51.3028,Brazil,BR,BRA,São Paulo,,19733.0,1076508194,regente feijo
Vazante,Vazante,-17.9869,-46.9078,Brazil,BR,BRA,Minas Gerais,,19723.0,1076073984,vazante
Comodoro,Comodoro,-13.6593,-59.7941,Brazil,BR,BRA,Mato Grosso,,19702.0,1076826121,comodoro
Chopinzinho,Chopinzinho,-25.8558,-52.5228,Brazil,BR,BRA,Paraná,,19679.0,1076299334,chopinzinho
Pôrto Grande,Porto Grande,0.7128,-51.4128,Brazil,BR,BRA,Amapá,,19669.0,1076117009,porto grande
Lajinha,Lajinha,-20.1508,-41.6228,Brazil,BR,BRA,Minas Gerais,,19609.0,1076832869,lajinha
Barreira,Barreira,-4.2869,-38.6428,Brazil,BR,BRA,Ceará,,19573.0,1076309909,barreira
Capoeiras,Capoeiras,-8.735,-36.6269,Brazil,BR,BRA,Pernambuco,,19593.0,1076140888,capoeiras
Monte Alegre de Minas,Monte Alegre De Minas,-18.8708,-48.8808,Brazil,BR,BRA,Minas Gerais,,19619.0,1076152420,monte alegre de minas
Utinga,Utinga,-12.0819,-41.0939,Brazil,BR,BRA,Bahia,,19593.0,1076977689,utinga
Xapuri,Xapuri,-10.6519,-68.5039,Brazil,BR,BRA,Acre,,19596.0,1076525025,xapuri
Capela do Alto,Capela Do Alto,-23.4706,-47.7347,Brazil,BR,BRA,São Paulo,,19482.0,1076545027,capela do alto
Caraúbas,Caraubas,-5.7928,-37.5569,Brazil,BR,BRA,Rio Grande do Norte,,19576.0,1076497520,caraubas
Ibicoara,Ibicoara,-13.4108,-41.285,Brazil,BR,BRA,Bahia,,19548.0,1076421535,ibicoara
São João do Piauí,Sao Joao Do Piaui,-8.3578,-42.2469,Brazil,BR,BRA,Piauí,,19548.0,1076131046,sao joao do piaui
Rolante,Rolante,-29.6508,-50.5758,Brazil,BR,BRA,Rio Grande do Sul,,19485.0,1076821052,rolante
Rio Verde de Mato Grosso,Rio Verde De Mato Grosso,-18.9178,-54.8439,Brazil,BR,BRA,Mato Grosso do Sul,,19515.0,1076408568,rio verde de mato grosso
Pariquera-Açu,Pariquera-Acu,-24.715,-47.8811,Brazil,BR,BRA,São Paulo,,19391.0,1076959622,pariquera-acu
Quixeré,Quixere,-5.0739,-37.9889,Brazil,BR,BRA,Ceará,,19412.0,1076686573,quixere
Salgado,Salgado,-11.0319,-37.475,Brazil,BR,BRA,Sergipe,,19365.0,1076036946,salgado
Paraisópolis,Paraisopolis,-22.5539,-45.78,Brazil,BR,BRA,Minas Gerais,,19379.0,1076153372,paraisopolis
Riachão do Dantas,Riachao Do Dantas,-11.0689,-37.725,Brazil,BR,BRA,Sergipe,,19386.0,1076967515,riachao do dantas
Ituaçu,Ituacu,-13.8128,-41.2969,Brazil,BR,BRA,Bahia,,19406.0,1076736927,ituacu
Cocos,Cocos,-14.1839,-44.5339,Brazil,BR,BRA,Bahia,,19396.0,1076142940,cocos
Juquiá,Juquia,-24.3208,-47.6347,Brazil,BR,BRA,São Paulo,,19359.0,1076000755,juquia
Pauini,Pauini,-7.7139,-66.9758,Brazil,BR,BRA,Amazonas,,19378.0,1076909875,pauini
Monte Azul Paulista,Monte Azul Paulista,-20.9072,-48.6414,Brazil,BR,BRA,São Paulo,,19304.0,1076549080,monte azul paulista
Paranapanema,Paranapanema,-23.3886,-48.7228,Brazil,BR,BRA,São Paulo,,19357.0,1076413704,paranapanema
Buerarema,Buerarema,-14.9589,-39.3,Brazil,BR,BRA,Bahia,,19283.0,1076122498,buerarema
Tibagi,Tibagi,-24.5089,-50.4139,Brazil,BR,BRA,Paraná,,19344.0,1076856975,tibagi
Venceslau Brás,Venceslau Bras,-23.8739,-49.8028,Brazil,BR,BRA,Paraná,,19298.0,1076893180,venceslau bras
Hidrolândia,Hidrolandia,-4.4078,-40.4378,Brazil,BR,BRA,Ceará,,19325.0,1076197318,hidrolandia
Campina Verde,Campina Verde,-19.5358,-49.4858,Brazil,BR,BRA,Minas Gerais,,19324.0,1076800884,campina verde
Tapejara,Tapejara,-28.0678,-52.0139,Brazil,BR,BRA,Rio Grande do Sul,,19250.0,1076224015,tapejara
Mâncio Lima,Mancio Lima,-7.6139,-72.8958,Brazil,BR,BRA,Acre,,19311.0,1076586312,mancio lima
Horizontina,Horizontina,-27.6258,-54.3078,Brazil,BR,BRA,Rio Grande do Sul,,19232.0,1076684828,horizontina
Marechal Taumaturgo,Marechal Taumaturgo,-8.9408,-72.7919,Brazil,BR,BRA,Acre,,19299.0,1076754206,marechal taumaturgo
Águas Formosas,Aguas Formosas,-17.0819,-40.9358,Brazil,BR,BRA,Minas Gerais,,19247.0,1076043870,aguas formosas
Quitandinha,Quitandinha,-25.8719,-49.4978,Brazil,BR,BRA,Paraná,,19221.0,1076520293,quitandinha
Aroeiras,Aroeiras,-7.545,-35.7078,Brazil,BR,BRA,Paraíba,,19204.0,1076842868,aroeiras
Júlio de Castilhos,Julio De Castilhos,-29.2269,-53.6819,Brazil,BR,BRA,Rio Grande do Sul,,19224.0,1076339588,julio de castilhos
Nova Olímpia,Nova Olimpia,-14.7969,-57.2878,Brazil,BR,BRA,Mato Grosso,,19218.0,1076561598,nova olimpia
Riacho das Almas,Riacho Das Almas,-8.1339,-35.6892,Brazil,BR,BRA,Pernambuco,,19162.0,1076029220,riacho das almas
Antas,Antas,-10.4,-38.3328,Brazil,BR,BRA,Bahia,,19183.0,1076203131,antas
Carambeí,Carambei,-24.9178,-50.0969,Brazil,BR,BRA,Paraná,,19163.0,1076138552,carambei
Maracaçumé,Maracacume,-2.0428,-45.9589,Brazil,BR,BRA,Maranhão,,19155.0,1076686311,maracacume
Vargem Alta,Vargem Alta,-20.6708,-41.0069,Brazil,BR,BRA,Espírito Santo,,19130.0,1076304593,vargem alta
Aporá,Apora,-11.66,-38.0808,Brazil,BR,BRA,Bahia,,19146.0,1076481861,apora
Cerqueira César,Cerqueira Cesar,-23.0356,-49.1661,Brazil,BR,BRA,São Paulo,,19109.0,1076534225,cerqueira cesar
Varzelândia,Varzelandia,-15.7008,-44.0278,Brazil,BR,BRA,Minas Gerais,,19116.0,1076633098,varzelandia
Águas de Lindóia,Aguas De Lindoia,-22.4758,-46.6328,Brazil,BR,BRA,São Paulo,,18808.0,1076621560,aguas de lindoia
Dianópolis,Dianopolis,-11.6258,-46.8203,Brazil,BR,BRA,Tocantins,,19112.0,1076139135,dianopolis
Viradouro,Viradouro,-20.8728,-48.2969,Brazil,BR,BRA,São Paulo,,19017.0,1076583585,viradouro
Buriti dos Lopes,Buriti Dos Lopes,-3.175,-41.8669,Brazil,BR,BRA,Piauí,,19074.0,1076651757,buriti dos lopes
Silvânia,Silvania,-16.6589,-48.6078,Brazil,BR,BRA,Goiás,,19089.0,1076536713,silvania
Inajá,Inaja,-8.903,-37.827,Brazil,BR,BRA,Alagoas,,19081.0,1076678213,inaja
Cabaceiras do Paraguaçu,Cabaceiras Do Paraguacu,-12.5358,-39.1908,Brazil,BR,BRA,Bahia,,18978.0,1076654912,cabaceiras do paraguacu
Umburanas,Umburanas,-10.7328,-41.3258,Brazil,BR,BRA,Bahia,,19055.0,1076883289,umburanas
Nova Petrópolis,Nova Petropolis,-29.3758,-51.1119,Brazil,BR,BRA,Rio Grande do Sul,,19045.0,1076513774,nova petropolis
Caconde,Caconde,-21.5289,-46.6439,Brazil,BR,BRA,São Paulo,,18976.0,1076573900,caconde
Chorozinho,Chorozinho,-4.3,-38.4969,Brazil,BR,BRA,Ceará,,18915.0,1076780139,chorozinho
Itapororoca,Itapororoca,-6.83,-35.2469,Brazil,BR,BRA,Paraíba,,18823.0,1076439855,itapororoca
Santo Antônio do Sudoeste,Santo Antonio Do Sudoeste,-26.07,-53.7228,Brazil,BR,BRA,Paraná,,18893.0,1076623893,santo antonio do sudoeste
Rubiataba,Rubiataba,-15.1639,-49.8028,Brazil,BR,BRA,Goiás,,18915.0,1076760210,rubiataba
Pindoretama,Pindoretama,-4.0278,-38.3058,Brazil,BR,BRA,Ceará,,18683.0,1076655483,pindoretama
Guareí,Guarei,-23.3728,-48.1842,Brazil,BR,BRA,São Paulo,,18887.0,1076364248,guarei
Itatira,Itatira,-4.5289,-39.6219,Brazil,BR,BRA,Ceará,,18894.0,1076647761,itatira
Ipaba,Ipaba,-19.4139,-42.4189,Brazil,BR,BRA,Minas Gerais,,18769.0,1076725503,ipaba
Antonina,Antonina,-25.4289,-48.7119,Brazil,BR,BRA,Paraná,,18891.0,1076700351,antonina
Chapada dos Guimarães,Chapada Dos Guimaraes,-15.4608,-55.75,Brazil,BR,BRA,Mato Grosso,,18906.0,1076928999,chapada dos guimaraes
Arroio do Meio,Arroio Do Meio,-29.4008,-51.945,Brazil,BR,BRA,Rio Grande do Sul,,18783.0,1076785789,arroio do meio
Tonantins,Tonantins,-2.8728,-67.8019,Brazil,BR,BRA,Amazonas,,18897.0,1076820908,tonantins
Conceição,Conceicao,-7.5619,-38.5089,Brazil,BR,BRA,Paraíba,,18860.0,1076029380,conceicao
Padre Paraíso,Padre Paraiso,-17.0719,-41.5239,Brazil,BR,BRA,Minas Gerais,,18849.0,1076628988,padre paraiso
Umirim,Umirim,-3.6769,-39.35,Brazil,BR,BRA,Ceará,,18802.0,1076894065,umirim
Pôrto Acre,Porto Acre,-9.5878,-67.5328,Brazil,BR,BRA,Acre,,18824.0,1076171692,porto acre
Palmeiras,Palmeiras,-2.645,-44.895,Brazil,BR,BRA,Maranhão,,18764.0,1076244098,palmeiras
Catarina,Catarina,-6.1308,-39.8778,Brazil,BR,BRA,Ceará,,18745.0,1076764846,catarina
Engenheiro Coelho,Engenheiro Coelho,-22.4883,-47.215,Brazil,BR,BRA,São Paulo,,18611.0,1076001478,engenheiro coelho
Guaranésia,Guaranesia,-21.2989,-46.8028,Brazil,BR,BRA,Minas Gerais,,18714.0,1076203093,guaranesia
Ibititá,Ibitita,-11.5469,-41.9778,Brazil,BR,BRA,Bahia,,18727.0,1076591656,ibitita
Farias Brito,Farias Brito,-6.9308,-39.5658,Brazil,BR,BRA,Ceará,,18720.0,1076558582,farias brito
Cafarnaum,Cafarnaum,-11.6939,-41.4678,Brazil,BR,BRA,Bahia,,18695.0,1076083831,cafarnaum
Inhapi,Inhapi,-9.2189,-37.7539,Brazil,BR,BRA,Alagoas,,18652.0,1076122999,inhapi
Picuí,Picui,-6.555,-36.3489,Brazil,BR,BRA,Paraíba,,18670.0,1076876343,picui
Caiapônia,Caiaponia,-16.9569,-51.81,Brazil,BR,BRA,Goiás,,16757.0,1076081886,caiaponia
Ibipeba,Ibipeba,-11.6408,-42.0108,Brazil,BR,BRA,Bahia,,18674.0,1076930608,ibipeba
Pitimbu,Pitimbu,-7.4708,-34.8089,Brazil,BR,BRA,Paraíba,,18685.0,1076000940,pitimbu
Carlos Chagas,Carlos Chagas,-17.7028,-40.7658,Brazil,BR,BRA,Minas Gerais,,18674.0,1076618010,carlos chagas
Jaguaripe,Jaguaripe,-13.1128,-38.8958,Brazil,BR,BRA,Bahia,,18647.0,1076014557,jaguaripe
Boa Vista do Tupim,Boa Vista Do Tupim,-12.66,-40.6089,Brazil,BR,BRA,Bahia,,18658.0,1076115228,boa vista do tupim
Itapiúna,Itapiuna,-4.5639,-38.9219,Brazil,BR,BRA,Ceará,,18626.0,1076370750,itapiuna
Cajari,Cajari,-3.3208,-45.0108,Brazil,BR,BRA,Maranhão,,18338.0,1076208069,cajari
Malacacheta,Malacacheta,-17.8419,-42.0769,Brazil,BR,BRA,Minas Gerais,,18602.0,1076342419,malacacheta
Porto Real,Porto Real,-22.42,-44.29,Brazil,BR,BRA,Rio de Janeiro,,18266.0,1076140508,porto real
Carnaíba,Carnaiba,-7.805,-37.7939,Brazil,BR,BRA,Pernambuco,,18574.0,1076801823,carnaiba
Olho d’Água das Cunhãs,Olho D'Agua Das Cunhas,-4.1389,-45.12,Brazil,BR,BRA,Maranhão,,18601.0,1076622179,olho d'agua das cunhas
Taió,Taio,-27.1158,-49.9978,Brazil,BR,BRA,Santa Catarina,,18576.0,1076995333,taio
Cariús,Carius,-6.5369,-39.4969,Brazil,BR,BRA,Ceará,,18567.0,1076668766,carius
Conceição do Almeida,Conceicao Do Almeida,-12.8089,-39.1639,Brazil,BR,BRA,Bahia,,18525.0,1076485799,conceicao do almeida
Presidente Olegário,Presidente Olegario,-18.4178,-46.4178,Brazil,BR,BRA,Minas Gerais,,18577.0,1076631969,presidente olegario
Presidente Médici,Presidente Medici,-11.1758,-61.9008,Brazil,BR,BRA,Rondônia,,18571.0,1076970693,presidente medici
Colina,Colina,-20.7136,-48.5411,Brazil,BR,BRA,São Paulo,,18535.0,1076416101,colina
Neópolis,Neopolis,-10.32,-36.5794,Brazil,BR,BRA,Sergipe,minor,18506.0,1076383247,neopolis
Guabiruba,Guabiruba,-27.0858,-48.9808,Brazil,BR,BRA,Santa Catarina,,18430.0,1076001337,guabiruba
Fátima,Fatima,-10.6,-38.2169,Brazil,BR,BRA,Bahia,,18481.0,1076705268,fatima
Siqueira Campos,Siqueira Campos,-23.6889,-49.8339,Brazil,BR,BRA,Paraná,,18454.0,1076393725,siqueira campos
Plácido de Castro,Placido De Castro,-10.2758,-67.15,Brazil,BR,BRA,Acre,,18510.0,1076151388,placido de castro
Cândido Mendes,Candido Mendes,-1.4469,-45.7169,Brazil,BR,BRA,Maranhão,,18505.0,1076905087,candido mendes
Piatã,Piata,-13.1519,-41.7728,Brazil,BR,BRA,Bahia,,18473.0,1076965832,piata
Mirangaba,Mirangaba,-10.9539,-40.5758,Brazil,BR,BRA,Bahia,,18474.0,1076520621,mirangaba
Arroio Grande,Arroio Grande,-32.2378,-53.0869,Brazil,BR,BRA,Rio Grande do Sul,,18470.0,1076512343,arroio grande
Itapaci,Itapaci,-14.9508,-49.5489,Brazil,BR,BRA,Goiás,,18458.0,1076617885,itapaci
Cesário Lange,Cesario Lange,-23.2267,-47.9531,Brazil,BR,BRA,São Paulo,,18375.0,1076669066,cesario lange
São José da Coroa Grande,Sao Jose Da Coroa Grande,-8.8978,-35.1478,Brazil,BR,BRA,Pernambuco,,18180.0,1076387901,sao jose da coroa grande
Icapuí,Icapui,-4.7128,-37.355,Brazil,BR,BRA,Ceará,,18392.0,1076044924,icapui
Campos Belos,Campos Belos,-13.0369,-46.7719,Brazil,BR,BRA,Goiás,,18410.0,1076340789,campos belos
Reriutaba,Reriutaba,-4.1419,-40.5819,Brazil,BR,BRA,Ceará,,18385.0,1076183973,reriutaba
Sengés,Senges,-24.1128,-49.4639,Brazil,BR,BRA,Paraná,,18414.0,1076152833,senges
Belo Campo,Belo Campo,-15.0378,-41.26,Brazil,BR,BRA,Bahia,,18383.0,1076167389,belo campo
Formoso do Araguaia,Formoso Do Araguaia,-11.7969,-49.5289,Brazil,BR,BRA,Tocantins,,18399.0,1076817559,formoso do araguaia
Serra Dourada,Serra Dourada,-12.7608,-43.95,Brazil,BR,BRA,Bahia,,18389.0,1076669259,serra dourada
Iati,Iati,-9.0458,-36.8458,Brazil,BR,BRA,Pernambuco,,18360.0,1076586652,iati
Jussara,Jussara,-15.865,-50.8678,Brazil,BR,BRA,Goiás,,18371.0,1076624380,jussara
Piúma,Piuma,-20.835,-40.7289,Brazil,BR,BRA,Espírito Santo,,18123.0,1076847843,piuma
Cariré,Carire,-3.9508,-40.4728,Brazil,BR,BRA,Piauí,,18348.0,1076644740,carire
Mirante do Paranapanema,Mirante Do Paranapanema,-22.2919,-51.9064,Brazil,BR,BRA,São Paulo,,18338.0,1076182507,mirante do paranapanema
Castelo do Piauí,Castelo Do Piaui,-5.3219,-41.5528,Brazil,BR,BRA,Piauí,,18336.0,1076388877,castelo do piaui
Serrita,Serrita,-7.9328,-39.2958,Brazil,BR,BRA,Pernambuco,,18331.0,1076395069,serrita
Aragarças,Aragarcas,-15.8978,-52.2508,Brazil,BR,BRA,Goiás,,18305.0,1076176600,aragarcas
Baependi,Baependi,-21.9589,-44.89,Brazil,BR,BRA,Minas Gerais,,18307.0,1076882694,baependi
Vertentes,Vertentes,-7.9028,-35.9878,Brazil,BR,BRA,Pernambuco,,18222.0,1076000487,vertentes
Pocinhos,Pocinhos,-7.0769,-36.0608,Brazil,BR,BRA,Paraíba,,18272.0,1076955414,pocinhos
Garopaba,Garopaba,-28.0228,-48.6128,Brazil,BR,BRA,Santa Catarina,,18138.0,1076202178,garopaba
Paraibuna,Paraibuna,-23.3861,-45.6622,Brazil,BR,BRA,São Paulo,,18263.0,1076100986,paraibuna
Condeúba,Condeuba,-14.895,-41.9689,Brazil,BR,BRA,Bahia,,18269.0,1076228671,condeuba
Manga,Manga,-14.7558,-43.9319,Brazil,BR,BRA,Minas Gerais,,18226.0,1076922718,manga
São Francisco de Assis,Sao Francisco De Assis,-29.55,-55.1308,Brazil,BR,BRA,Rio Grande do Sul,,18205.0,1076070438,sao francisco de assis
Ipanema,Ipanema,-19.8008,-41.7128,Brazil,BR,BRA,Minas Gerais,,18170.0,1076328318,ipanema
Ingá,Inga,-7.2678,-35.6128,Brazil,BR,BRA,Paraíba,,18144.0,1076947371,inga
Tremedal,Tremedal,-14.9758,-41.4108,Brazil,BR,BRA,Bahia,,18187.0,1076525489,tremedal
Santo Antônio do Leverger,Santo Antonio Do Leverger,-15.8658,-56.0769,Brazil,BR,BRA,Mato Grosso,,18186.0,1076851288,santo antonio do leverger
Beruri,Beruri,-3.9022,-61.3714,Brazil,BR,BRA,Amazonas,,18171.0,1076241200,beruri
Três Barras,Tres Barras,-26.1058,-50.3219,Brazil,BR,BRA,Santa Catarina,,18129.0,1076248669,tres barras
Central,Central,-11.1542,-42.0814,Brazil,BR,BRA,Bahia,,18140.0,1076870137,central
Alto Araguaia,Alto Araguaia,-17.315,-53.215,Brazil,BR,BRA,Mato Grosso,,18164.0,1076823641,alto araguaia
Tapauá,Tapaua,-5.6278,-63.1828,Brazil,BR,BRA,Amazonas,,18152.0,1076687241,tapaua
Santa Vitória,Santa Vitoria,-18.8389,-50.1208,Brazil,BR,BRA,Minas Gerais,,18138.0,1076319430,santa vitoria
Solonópole,Solonopole,-5.7328,-39.0078,Brazil,BR,BRA,Ceará,,18127.0,1076012866,solonopole
São Miguel do Tapuio,Sao Miguel Do Tapuio,-5.5039,-41.3228,Brazil,BR,BRA,Piauí,,18134.0,1076871034,sao miguel do tapuio
Atalaia do Norte,Atalaia Do Norte,-4.3719,-70.1919,Brazil,BR,BRA,Amazonas,,18133.0,1076017686,atalaia do norte
Manari,Manari,-8.9639,-37.6278,Brazil,BR,BRA,Pernambuco,,18083.0,1076507706,manari
Mendes,Mendes,-22.5269,-43.7328,Brazil,BR,BRA,Rio de Janeiro,,17935.0,1076845533,mendes
Madalena,Madalena,-4.8569,-39.5769,Brazil,BR,BRA,Ceará,,18088.0,1076658814,madalena
Piaçabuçu,Piacabucu,-10.4086,-36.4339,Brazil,BR,BRA,Alagoas,minor,18011.0,1076666231,piacabucu
Pastos Bons,Pastos Bons,-6.6019,-44.0769,Brazil,BR,BRA,Maranhão,,18067.0,1076108777,pastos bons
Turmalina,Turmalina,-17.2858,-42.73,Brazil,BR,BRA,Minas Gerais,,18055.0,1076799551,turmalina
Jaicós,Jaicos,-7.3589,-41.1378,Brazil,BR,BRA,Piauí,,18035.0,1076153512,jaicos
Cruz Machado,Cruz Machado,-26.0169,-51.3469,Brazil,BR,BRA,Paraná,,18040.0,1076000409,cruz machado
Itaberá,Itabera,-23.8619,-49.1372,Brazil,BR,BRA,São Paulo,,18015.0,1076280626,itabera
Ervália,Ervalia,-20.84,-42.6569,Brazil,BR,BRA,Minas Gerais,,17946.0,1076582850,ervalia
Ibirataia,Ibirataia,-14.0669,-39.6408,Brazil,BR,BRA,Bahia,,17947.0,1076392092,ibirataia
Messias,Messias,-9.3828,-35.8419,Brazil,BR,BRA,Alagoas,,17988.0,1076673417,messias
Antenor Navarro,Antenor Navarro,-6.7289,-38.4489,Brazil,BR,BRA,Paraíba,,17929.0,1076302575,antenor navarro
Papanduva,Papanduva,-26.37,-50.1439,Brazil,BR,BRA,Santa Catarina,,17928.0,1076237146,papanduva
Lagoa da Canoa,Lagoa Da Canoa,-9.83,-36.7378,Brazil,BR,BRA,Alagoas,,17771.0,1076877725,lagoa da canoa
Juazeirinho,Juazeirinho,-7.0678,-36.5778,Brazil,BR,BRA,Paraíba,,17902.0,1076068443,juazeirinho
Guapiara,Guapiara,-24.185,-48.5328,Brazil,BR,BRA,São Paulo,,17879.0,1076094869,guapiara
Boqueirão,Boqueirao,-7.4819,-36.135,Brazil,BR,BRA,Paraíba,,17870.0,1076458629,boqueirao
Anadia,Anadia,-9.6844,-36.3042,Brazil,BR,BRA,Alagoas,,17818.0,1076360866,anadia
Serafina Corêa,Serafina Corea,-28.7119,-51.935,Brazil,BR,BRA,Rio Grande do Sul,,17795.0,1076410679,serafina corea
Jacupiranga,Jacupiranga,-24.6925,-48.0022,Brazil,BR,BRA,São Paulo,,17851.0,1076127392,jacupiranga
Jaguaretama,Jaguaretama,-5.6128,-38.7669,Brazil,BR,BRA,Ceará,,17863.0,1076022624,jaguaretama
Arinos,Arinos,-15.9169,-46.1058,Brazil,BR,BRA,Minas Gerais,,17862.0,1076034909,arinos
Montanha,Montanha,-18.1269,-40.3628,Brazil,BR,BRA,Espírito Santo,,17849.0,1076200143,montanha
Barão do Grajaú,Barao Do Grajau,-6.7558,-43.0239,Brazil,BR,BRA,Maranhão,,17841.0,1076023877,barao do grajau
Nazaré Paulista,Nazare Paulista,-23.1808,-46.395,Brazil,BR,BRA,São Paulo,,17794.0,1076428478,nazare paulista
Porciúncula,Porciuncula,-20.9628,-42.0408,Brazil,BR,BRA,Rio de Janeiro,,17760.0,1076077917,porciuncula
São Benedito do Rio Preto,Sao Benedito Do Rio Preto,-3.3339,-43.5278,Brazil,BR,BRA,Maranhão,,17799.0,1076042619,sao benedito do rio preto
Sapeaçu,Sapeacu,-12.7278,-39.1819,Brazil,BR,BRA,Bahia,,17664.0,1076513396,sapeacu
Pirapora do Bom Jesus,Pirapora Do Bom Jesus,-23.3972,-47.0028,Brazil,BR,BRA,São Paulo,,17646.0,1076000099,pirapora do bom jesus
Não-Me-Toque,Nao-Me-Toque,-28.4589,-52.8208,Brazil,BR,BRA,Rio Grande do Sul,,17758.0,1076179285,nao-me-toque
Morros,Morros,-2.8639,-44.0389,Brazil,BR,BRA,Maranhão,,17783.0,1076928114,morros
Cairu,Cairu,-13.4869,-39.0439,Brazil,BR,BRA,Bahia,,17730.0,1076381355,cairu
Canapi,Canapi,-9.1269,-37.605,Brazil,BR,BRA,Alagoas,,17719.0,1076262890,canapi
Cipó,Cipo,-11.1,-38.5169,Brazil,BR,BRA,Bahia,,17602.0,1076696194,cipo
Itacarambi,Itacarambi,-15.1019,-44.0919,Brazil,BR,BRA,Minas Gerais,,17720.0,1076622492,itacarambi
Tanque Novo,Tanque Novo,-13.5458,-42.4908,Brazil,BR,BRA,Bahia,,17702.0,1076829439,tanque novo
Jucurutu,Jucurutu,-6.0339,-37.02,Brazil,BR,BRA,Rio Grande do Norte,,17692.0,1076172332,jucurutu
Matipó,Matipo,-20.2839,-42.3408,Brazil,BR,BRA,Minas Gerais,,17639.0,1076369965,matipo
Rio Maria,Rio Maria,-7.3108,-50.0478,Brazil,BR,BRA,Pará,,17697.0,1076042056,rio maria
Varjota,Varjota,-4.1939,-40.4769,Brazil,BR,BRA,Ceará,,17593.0,1076392050,varjota
Pio IX,Pio Ix,-6.8378,-40.5789,Brazil,BR,BRA,Piauí,,17671.0,1076863731,pio ix
Novo Airão,Novo Airao,-2.6208,-60.9439,Brazil,BR,BRA,Amazonas,,17671.0,1076092136,novo airao
Ribeirão Branco,Ribeirao Branco,-24.2208,-48.7658,Brazil,BR,BRA,São Paulo,,17646.0,1076454991,ribeirao branco
Magalhães de Almeida,Magalhaes De Almeida,-3.3958,-42.2039,Brazil,BR,BRA,Maranhão,,17587.0,1076952345,magalhaes de almeida
Filadélfia,Filadelfia,-10.7408,-40.1328,Brazil,BR,BRA,Bahia,,17583.0,1076975791,filadelfia
